UBERLANDIA (A507);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
29/01/2021;0200;24,6;25,3;24,3;50,0;51,0;47,0;13,5;13,5;13,1;915,9;915,9;915,3;0,7;96,0;1,8;;0,0;
29/01/2021;0300;24,0;25,0;24,0;52,0;52,0;48,0;13,5;13,6;13,3;915,8;915,9;915,8;0,1;98,0;2,0;;0,0;
29/01/2021;0400;23,2;24,1;23,2;54,0;55,0;52,0;13,5;13,8;13,4;915,4;915,8;915,4;0,0;219,0;1,0;;0,0;
29/01/2021;0500;22,4;23,2;22,2;66,0;66,0;54,0;15,7;15,7;13,4;914,8;915,4;914,8;0,1;350,0;0,7;;0,0;
29/01/2021;0600;22,6;22,8;22,3;55,0;65,0;54,0;13,2;15,7;12,6;914,4;914,8;914,4;0,1;63,0;0,9;;0,0;
29/01/2021;0700;22,9;23,5;22,3;52,0;55,0;49,0;12,6;13,2;12,1;914,4;914,5;914,4;0,7;60,0;2,4;;0,0;
29/01/2021;0800;22,0;22,9;22,0;58,0;58,0;52,0;13,3;13,3;12,6;914,9;914,9;914,4;0,0;92,0;2,6;;0,0;
29/01/2021;0900;22,6;22,6;21,2;55,0;64,0;55,0;13,0;14,4;13,0;915,5;915,5;914,9;1,9;82,0;3,4;3,52;0,0;
29/01/2021;1000;23,0;23,0;22,6;54,0;56,0;53,0;13,1;13,5;13,1;916,1;916,1;915,5;1,5;80,0;3,4;122,58;0,0;
29/01/2021;1100;22,8;23,3;22,2;64,0;66,0;52,0;15,8;16,1;12,9;916,7;916,7;916,1;0,4;283,0;2,6;550,34;0,0;
29/01/2021;1200;26,3;26,3;22,8;46,0;65,0;44,0;13,7;16,6;12,8;916,9;916,9;916,7;1,3;74,0;2,8;1219,77;0,0;
29/01/2021;1300;27,4;27,7;26,3;34,0;46,0;34,0;10,3;13,6;10,2;917,2;917,2;916,9;2,0;37,0;4,9;1759,94;0,0;
29/01/2021;1400;28,3;28,9;27,4;35,0;39,0;34,0;11,5;13,1;10,3;917,0;917,3;917,0;2,6;52,0;6,4;2618,55;0,0;
29/01/2021;1500;29,4;30,2;28,3;31,0;36,0;29,0;10,5;12,3;10,0;916,5;917,0;916,5;2,6;41,0;6,4;3492,49;0,0;
29/01/2021;1600;29,8;31,0;29,1;28,0;34,0;27,0;9,3;12,0;8,9;916,2;916,6;916,1;2,6;17,0;7,0;3134,30;0,0;
29/01/2021;1700;30,6;31,2;29,5;27,0;29,0;23,0;9,7;10,5;7,5;915,5;916,2;915,5;1,8;359,0;7,3;3515,96;0,0;
29/01/2021;1800;30,4;31,3;29,6;26,0;28,0;25,0;8,9;9,8;8,2;914,9;915,5;914,9;2,0;14,0;6,4;3128,65;0,0;
29/01/2021;1900;29,6;30,6;29,3;29,0;30,0;26,0;9,5;10,1;8,8;914,0;914,9;914,0;2,0;33,0;7,4;1405,53;0,0;
29/01/2021;2000;29,8;30,6;29,4;30,0;31,0;28,0;10,4;10,8;9,0;913,5;914,0;913,5;2,3;57,0;5,9;1698,40;0,0;
29/01/2021;2100;28,9;30,2;28,9;32,0;32,0;29,0;10,4;11,4;10,0;913,7;913,7;913,5;2,2;8,0;5,8;1106,30;0,0;
29/01/2021;2200;27,9;29,0;27,9;35,0;35,0;32,0;10,8;10,9;10,2;914,1;914,1;913,7;1,1;356,0;4,6;250,66;0,0;
29/01/2021;2300;26,6;28,0;26,6;41,0;41,0;34,0;12,1;12,1;10,6;914,7;914,7;914,0;0,1;36,0;3,4;;0,0;
30/01/2021;0000;25,6;26,6;25,6;44,0;45,0;40,0;12,6;12,7;12,0;915,2;915,2;914,7;0,1;348,0;1,7;;0,0;
30/01/2021;0100;25,3;25,6;24,8;47,0;48,0;44,0;13,1;13,1;12,4;915,9;915,9;915,2;0,4;79,0;1,2;;0,0;
30/01/2021;0200;25,3;25,5;24,4;44,0;48,0;44,0;12,2;13,1;12,1;916,4;916,4;915,9;0,8;90,0;1,3;;0,0;
30/01/2021;0300;24,8;25,3;24,1;45,0;48,0;44,0;11,9;12,7;11,9;916,4;916,4;916,3;0,6;91,0;1,4;;0,0;
30/01/2021;0400;22,8;24,8;22,7;61,0;61,0;45,0;14,8;14,8;11,9;916,3;916,4;916,3;0,0;257,0;1,3;;0,0;
30/01/2021;0500;22,3;22,9;22,3;63,0;64,0;58,0;15,0;15,4;14,3;916,1;916,3;916,0;0,1;267,0;1,4;;0,0;
30/01/2021;0600;22,3;22,4;22,0;63,0;67,0;63,0;14,9;15,7;14,9;915,8;916,1;915,8;0,2;37,0;1,2;;0,0;
30/01/2021;0700;21,1;22,8;21,1;65,0;65,0;56,0;14,2;14,9;13,5;915,8;915,9;915,7;0,6;217,0;2,5;;0,0;
30/01/2021;0800;20,1;21,1;20,1;72,0;72,0;65,0;14,9;14,9;14,2;916,1;916,1;915,7;1,2;159,0;3,1;;0,0;
30/01/2021;0900;20,9;21,5;20,1;66,0;72,0;62,0;14,3;15,0;14,0;916,3;916,3;916,1;0,0;41,0;3,1;;0,0;
30/01/2021;1000;22,3;22,3;20,7;65,0;69,0;64,0;15,4;15,4;14,4;917,0;917,0;916,3;0,3;187,0;1,4;144,74;0,0;
30/01/2021;1100;26,1;26,8;22,3;43,0;65,0;42,0;12,7;15,9;12,5;917,4;917,4;917,0;1,4;69,0;3,2;932,06;0,0;
30/01/2021;1200;28,0;28,1;26,1;41,0;45,0;40,0;13,4;14,1;12,9;917,6;917,6;917,4;2,4;90,0;5,4;1892,51;0,0;
30/01/2021;1300;29,3;29,6;27,8;35,0;42,0;33,0;12,1;14,0;11,6;917,8;917,8;917,6;2,9;80,0;6,0;2674,62;0,0;
30/01/2021;1400;30,6;31,1;29,1;38,0;39,0;31,0;14,5;14,5;11,0;917,5;917,8;917,5;2,4;29,0;6,9;3285,96;0,0;
30/01/2021;1500;31,0;31,3;30,0;32,0;40,0;32,0;12,6;15,5;12,2;917,2;917,5;917,2;2,7;358,0;6,9;3670,79;0,0;
30/01/2021;1600;31,3;32,4;30,2;32,0;37,0;30,0;12,5;14,5;12,0;916,6;917,3;916,6;2,0;63,0;7,2;3805,09;0,0;
30/01/2021;1700;32,3;33,4;30,6;31,0;32,0;27,0;12,8;13,1;10,5;915,9;916,7;915,9;2,5;324,0;7,1;4185,21;0,0;
30/01/2021;1800;31,6;33,3;31,1;29,0;31,0;27,0;11,3;13,2;11,1;915,3;915,9;915,3;2,0;334,0;6,1;2841,16;0,0;
30/01/2021;1900;31,3;33,0;31,1;30,0;31,0;28,0;11,5;13,0;11,2;914,5;915,3;914,5;2,1;357,0;6,4;2289,66;0,0;
30/01/2021;2000;31,3;32,4;30,8;29,0;32,0;27,0;11,4;13,0;10,5;914,0;914,5;914,0;0,9;87,0;4,9;1439,09;0,0;
30/01/2021;2100;30,8;31,6;30,7;30,0;32,0;28,0;11,4;12,0;10,9;914,0;914,0;913,9;1,6;87,0;4,0;555,23;0,0;
30/01/2021;2200;29,9;30,9;29,9;32,0;32,0;30,0;11,4;11,6;11,0;914,4;914,5;914,0;1,1;91,0;3,6;128,45;0,0;
30/01/2021;2300;28,5;29,9;28,5;37,0;37,0;32,0;12,3;12,5;11,3;915,0;915,0;914,4;0,5;87,0;2,0;;0,0;
31/01/2021;0000;26,8;28,5;26,7;46,0;46,0;36,0;14,1;14,1;12,2;915,9;915,9;915,0;0,1;164,0;1,8;;0,0;
31/01/2021;0100;26,8;27,0;26,4;46,0;48,0;45,0;14,4;14,5;13,7;916,6;916,6;915,8;0,4;85,0;1,1;;0,0;
31/01/2021;0200;25,5;26,8;25,5;52,0;52,0;46,0;14,9;15,2;14,0;916,8;916,9;916,6;0,0;211,0;1,3;;0,0;
31/01/2021;0300;24,9;25,6;24,6;55,0;56,0;52,0;15,3;15,5;14,4;916,7;917,0;916,7;0,0;6,0;2,7;;0,0;
31/01/2021;0400;24,4;25,1;24,4;56,0;56,0;50,0;15,0;15,4;13,9;916,1;916,8;916,1;0,1;229,0;1,1;;0,0;
31/01/2021;0500;23,4;24,9;23,4;63,0;63,0;53,0;16,0;16,0;14,7;916,0;916,2;916,0;0,4;216,0;2,7;;0,0;
31/01/2021;0600;24,4;24,4;23,1;56,0;65,0;56,0;15,0;16,1;14,9;915,6;916,0;915,6;0,6;123,0;2,3;;0,0;
31/01/2021;0700;25,2;25,7;24,4;50,0;56,0;49,0;14,0;14,9;14,0;915,4;915,6;915,2;1,0;129,0;3,4;;0,0;
31/01/2021;0800;24,8;25,2;24,6;50,0;50,0;49,0;13,6;14,0;13,5;915,5;915,6;915,4;1,3;105,0;2,9;;0,0;
31/01/2021;0900;22,7;24,8;22,6;63,0;63,0;50,0;15,2;15,3;13,6;916,0;916,0;915,5;0,1;6,0;2,9;;0,0;
31/01/2021;1000;24,0;24,0;22,4;58,0;64,0;57,0;15,1;15,4;14,4;916,6;916,6;916,0;0,2;106,0;2,9;162,89;0,0;
31/01/2021;1100;26,2;26,3;24,0;47,0;58,0;47,0;14,0;15,3;14,0;917,3;917,3;916,6;1,6;56,0;4,5;968,58;0,0;
31/01/2021;1200;27,9;27,9;25,8;46,0;49,0;45,0;15,1;15,1;13,8;917,6;917,7;917,3;3,2;28,0;7,4;1885,56;0,0;
31/01/2021;1300;28,6;28,9;27,9;46,0;46,0;43,0;15,7;15,7;14,4;917,8;917,9;917,6;2,8;26,0;8,0;2476,11;0,0;
31/01/2021;1400;29,8;30,5;28,5;40,0;46,0;38,0;14,9;16,0;14,6;917,7;918,0;917,7;2,7;359,0;7,4;2948,75;0,0;
31/01/2021;1500;30,6;30,9;29,6;37,0;42,0;36,0;14,4;15,6;13,6;917,1;917,7;917,1;2,5;345,0;6,7;3660,51;0,0;
31/01/2021;1600;31,7;32,5;30,6;32,0;38,0;32,0;13,2;15,4;13,2;916,5;917,1;916,5;2,8;326,0;7,1;3355,74;0,0;
31/01/2021;1700;32,4;32,9;30,6;31,0;37,0;30,0;13,0;14,5;12,9;915,5;916,5;915,5;2,1;310,0;7,5;3087,17;0,0;
31/01/2021;1800;31,2;33,5;31,1;34,0;36,0;29,0;13,7;14,5;11,9;914,5;915,5;914,5;2,0;53,0;5,6;2115,68;0,0;
31/01/2021;1900;31,6;32,1;31,0;32,0;35,0;30,0;13,0;14,4;12,0;913,3;914,5;913,3;1,3;330,0;5,3;1226,63;0,0;
31/01/2021;2000;32,2;32,5;31,3;32,0;33,0;31,0;13,3;13,8;12,7;913,0;913,3;913,0;1,3;327,0;6,5;1249,08;0,0;
31/01/2021;2100;31,1;32,4;31,1;33,0;33,0;30,0;12,9;13,6;12,6;913,0;913,1;912,9;1,4;285,0;4,2;905,57;0,0;
31/01/2021;2200;30,3;31,1;30,3;37,0;38,0;33,0;14,2;14,2;13,0;914,0;914,0;913,0;1,4;272,0;3,3;93,96;0,0;
31/01/2021;2300;28,7;30,3;28,7;43,0;43,0;37,0;15,0;15,1;14,1;914,4;914,4;914,0;0,2;255,0;3,3;;0,0;
01/02/2021;0000;28,5;28,7;28,1;46,0;47,0;43,0;15,7;15,8;14,9;915,3;915,3;914,4;1,3;231,0;3,5;;0,0;
01/02/2021;0100;27,0;28,6;26,9;53,0;55,0;45,0;16,5;17,0;15,6;916,2;916,2;915,3;1,5;232,0;4,8;;0,0;
01/02/2021;0200;25,0;27,0;25,0;63,0;63,0;53,0;17,3;17,3;16,5;916,6;916,8;916,2;2,4;203,0;6,2;;0,0;
01/02/2021;0300;23,1;25,0;23,1;71,0;72,0;63,0;17,6;17,8;17,3;916,6;916,8;916,5;3,1;205,0;7,1;;0,0;
01/02/2021;0400;23,0;23,1;22,6;73,0;74,0;71,0;17,8;17,9;17,6;916,3;916,7;915,9;1,8;99,0;7,1;;0,0;
01/02/2021;0500;23,0;23,3;22,8;64,0;74,0;64,0;15,9;18,1;15,9;915,3;916,6;915,3;3,4;100,0;8,8;;0,0;
01/02/2021;0600;23,4;24,6;23,0;61,0;65,0;54,0;15,4;16,0;14,7;914,4;915,3;914,4;2,5;101,0;7,2;;0,0;
01/02/2021;0700;23,3;23,7;23,2;59,0;61,0;57,0;14,8;15,4;14,6;914,1;914,4;913,9;2,4;88,0;5,6;;0,0;
01/02/2021;0800;23,6;23,7;23,0;58,0;61,0;55,0;14,9;15,0;14,1;914,3;914,3;914,0;0,7;1,0;5,1;;0,0;
01/02/2021;0900;23,0;23,9;23,0;59,0;59,0;53,0;14,6;14,9;13,8;915,2;915,2;914,2;1,1;18,0;4,4;;0,0;
01/02/2021;1000;22,2;23,0;22,2;68,0;68,0;59,0;16,0;16,1;14,6;916,3;916,3;915,2;1,4;204,0;3,5;71,34;0,0;
01/02/2021;1100;24,3;24,3;22,2;57,0;68,0;57,0;15,4;16,3;15,2;916,6;916,6;916,3;1,1;107,0;3,4;776,62;0,0;
01/02/2021;1200;26,2;26,2;24,3;53,0;58,0;51,0;15,8;16,3;15,1;916,6;916,8;916,6;1,5;81,0;3,5;1086,31;0,0;
01/02/2021;1300;28,2;28,6;26,2;47,0;53,0;46,0;15,8;16,7;14,3;916,7;916,7;916,6;1,5;16,0;4,1;2621,97;0,0;
01/02/2021;1400;28,6;30,1;27,6;44,0;49,0;41,0;15,2;16,5;14,3;916,4;916,8;916,4;3,7;83,0;6,9;3214,13;0,0;
01/02/2021;1500;29,7;30,4;28,6;46,0;46,0;42,0;16,8;17,1;15,4;915,9;916,4;915,9;2,1;52,0;7,1;3631,00;0,0;
01/02/2021;1600;32,0;32,1;29,8;39,0;46,0;39,0;16,3;17,7;15,6;915,2;915,9;915,1;1,9;312,0;7,0;3865,38;0,0;
01/02/2021;1700;30,5;32,0;30,1;41,0;44,0;38,0;15,8;17,7;15,2;913,8;915,2;913,8;1,6;23,0;6,3;1778,57;0,0;
01/02/2021;1800;26,8;30,5;26,8;55,0;56,0;41,0;17,1;17,3;14,7;913,4;913,9;913,4;1,8;167,0;6,3;488,85;0,0;
01/02/2021;1900;25,4;27,3;25,4;62,0;62,0;55,0;17,5;17,7;16,8;913,3;913,4;913,1;2,0;145,0;5,5;455,56;0,0;
01/02/2021;2000;23,6;25,4;23,5;70,0;74,0;62,0;17,7;18,7;17,4;913,8;913,8;913,2;1,4;231,0;6,5;222,02;0,0;
01/02/2021;2100;22,8;24,2;22,5;70,0;71,0;61,0;17,0;17,8;16,3;915,1;915,1;913,7;2,0;250,0;6,7;53,82;0,0;
01/02/2021;2200;21,3;23,0;21,0;85,0;87,0;69,0;18,8;18,9;16,8;916,1;916,2;914,9;0,7;161,0;5,9;17,34;0,8;
01/02/2021;2300;21,7;21,8;21,3;81,0;85,0;80,0;18,3;18,8;18,1;916,6;916,6;916,1;2,7;88,0;4,9;;0,2;
02/02/2021;0000;21,3;22,2;21,2;81,0;82,0;76,0;17,8;18,1;17,7;916,8;916,9;916,6;2,6;74,0;7,3;;0,2;
02/02/2021;0100;21,7;21,8;21,3;71,0;80,0;71,0;16,2;17,7;16,0;916,8;916,8;916,5;2,0;65,0;6,5;;0,0;
02/02/2021;0200;22,0;22,1;21,7;66,0;71,0;65,0;15,4;16,1;15,2;917,0;917,0;916,8;2,0;73,0;6,1;;0,0;
02/02/2021;0300;21,7;22,0;21,5;69,0;70,0;66,0;15,8;15,9;15,2;916,4;917,0;916,4;1,9;74,0;5,2;;0,0;
02/02/2021;0400;22,2;22,2;21,6;66,0;71,0;66,0;15,6;16,1;15,6;916,1;916,4;916,1;1,2;45,0;4,1;;0,0;
02/02/2021;0500;21,2;22,2;20,9;72,0;74,0;66,0;15,9;16,1;15,5;915,7;916,1;915,7;1,0;26,0;3,9;;0,0;
02/02/2021;0600;20,5;21,3;20,5;77,0;77,0;71,0;16,4;16,5;15,7;915,5;915,9;915,5;1,5;29,0;3,9;;0,0;
02/02/2021;0700;20,7;20,7;20,5;79,0;80,0;77,0;17,0;17,0;16,5;915,4;915,5;915,3;1,1;35,0;3,6;;0,0;
02/02/2021;0800;20,7;20,8;20,7;79,0;80,0;78,0;16,9;17,1;16,8;915,3;915,5;915,2;1,0;69,0;2,7;;0,0;
02/02/2021;0900;20,6;20,8;20,4;79,0;80,0;77,0;16,7;17,0;16,6;915,5;915,5;915,3;0,0;323,0;2,9;;0,0;
02/02/2021;1000;21,8;21,8;20,6;71,0;79,0;71,0;16,4;17,0;16,4;915,9;915,9;915,5;2,0;78,0;3,9;120,89;0,0;
02/02/2021;1100;23,5;23,8;21,8;63,0;72,0;63,0;16,1;16,9;16,1;916,4;916,5;915,9;2,7;81,0;4,8;827,36;0,0;
02/02/2021;1200;25,1;25,1;23,5;60,0;64,0;60,0;16,7;16,9;16,1;916,5;916,5;916,3;2,9;78,0;8,1;1157,19;0,0;
02/02/2021;1300;27,2;27,2;24,9;58,0;61,0;56,0;18,3;18,3;16,5;916,8;916,9;916,5;2,8;52,0;6,9;2538,83;0,0;
02/02/2021;1400;27,8;28,1;26,8;52,0;58,0;51,0;16,9;18,0;16,7;916,5;917,0;916,5;3,5;60,0;7,7;2827,10;0,0;
02/02/2021;1500;29,8;30,2;27,7;45,0;53,0;44,0;16,6;17,7;16,1;916,4;916,7;916,3;2,7;31,0;7,8;3683,84;0,0;
02/02/2021;1600;29,2;29,9;28,9;46,0;48,0;43,0;16,5;17,2;15,9;916,1;916,4;916,1;2,4;21,0;6,3;2741,20;0,0;
02/02/2021;1700;30,0;30,6;29,2;44,0;48,0;40,0;16,6;17,4;15,0;915,3;916,1;915,3;1,7;358,0;6,0;2249,23;0,0;
02/02/2021;1800;28,8;30,0;28,6;49,0;50,0;43,0;17,2;17,4;15,4;914,7;915,3;914,7;1,7;265,0;6,2;712,24;0,0;
02/02/2021;1900;28,5;29,7;28,0;46,0;53,0;45,0;15,9;18,1;15,7;914,1;914,7;914,0;2,6;232,0;5,2;1427,28;0,0;
02/02/2021;2000;24,1;28,5;23,3;68,0;72,0;46,0;17,9;18,1;15,8;914,0;914,6;913,9;1,5;140,0;9,0;116,26;0,0;
02/02/2021;2100;23,9;24,1;23,1;76,0;79,0;68,0;19,5;19,8;17,7;914,5;914,6;914,0;1,6;77,0;4,2;201,73;0,4;
02/02/2021;2200;24,3;25,0;23,9;77,0;78,0;70,0;19,9;20,2;19,1;915,1;915,1;914,5;0,2;168,0;3,0;173,98;0,2;
02/02/2021;2300;25,3;25,4;24,3;64,0;77,0;63,0;18,1;20,1;17,8;916,2;916,2;915,0;1,5;59,0;3,0;;0,0;
03/02/2021;0000;23,5;25,3;23,5;74,0;75,0;64,0;18,7;18,9;18,0;917,0;917,0;916,2;1,0;35,0;3,0;;0,0;
03/02/2021;0100;23,3;23,7;23,3;73,0;75,0;72,0;18,3;18,7;18,1;917,3;917,3;916,9;1,9;85,0;4,0;;0,0;
03/02/2021;0200;23,6;23,6;23,2;71,0;74,0;71,0;18,0;18,3;18,0;917,2;917,4;917,1;0,4;60,0;4,0;;0,0;
03/02/2021;0300;23,1;23,6;23,1;74,0;74,0;71,0;18,2;18,3;18,0;917,0;917,3;917,0;1,0;109,0;3,4;;0,0;
03/02/2021;0400;22,3;23,2;22,3;79,0;80,0;74,0;18,6;18,6;18,1;916,5;917,0;916,5;0,4;58,0;3,4;;0,0;
03/02/2021;0500;22,6;22,6;22,3;75,0;79,0;75,0;18,0;18,6;18,0;916,2;916,5;916,2;1,1;106,0;2,8;;0,0;
03/02/2021;0600;22,4;22,6;22,3;75,0;77,0;74,0;17,7;18,2;17,7;915,7;916,2;915,7;0,3;37,0;3,4;;0,0;
03/02/2021;0700;22,5;22,7;22,2;74,0;76,0;72,0;17,7;17,9;17,2;916,0;916,0;915,6;0,3;55,0;2,4;;0,0;
03/02/2021;0800;21,5;22,5;21,5;78,0;78,0;72,0;17,4;17,7;17,1;916,4;916,5;916,0;1,2;184,0;4,2;;0,0;
03/02/2021;0900;21,3;21,5;21,2;82,0;82,0;78,0;18,1;18,1;17,4;917,0;917,1;916,4;1,5;120,0;4,3;;0,0;
03/02/2021;1000;22,3;22,3;21,2;76,0;82,0;76,0;17,8;18,2;17,8;917,2;917,3;917,0;1,5;110,0;4,3;105,90;0,0;
03/02/2021;1100;25,1;25,1;22,3;63,0;76,0;63,0;17,5;18,1;17,3;917,3;917,4;917,1;2,1;95,0;5,0;889,95;0,0;
03/02/2021;1200;26,8;26,9;25,0;57,0;64,0;56,0;17,5;18,2;17,3;917,9;917,9;917,3;2,0;72,0;4,7;1904,01;0,0;
03/02/2021;1300;27,5;28,1;26,4;53,0;59,0;52,0;17,0;18,0;16,9;918,0;918,1;917,8;3,1;11,0;7,3;2669,96;0,0;
03/02/2021;1400;28,0;28,8;27,2;50,0;56,0;49,0;16,7;18,4;16,5;917,8;918,1;917,8;2,9;25,0;9,3;3013,24;0,0;
03/02/2021;1500;29,3;29,6;27,4;46,0;53,0;46,0;16,6;17,8;16,1;917,3;917,8;917,3;2,3;360,0;7,6;2400,44;0,0;
03/02/2021;1600;29,8;30,9;28,8;48,0;50,0;43,0;17,7;17,8;16,1;916,8;917,3;916,8;2,5;360,0;7,7;3440,40;0,0;
03/02/2021;1700;29,7;30,8;29,1;46,0;48,0;42,0;16,6;17,7;15,6;916,0;916,8;916,0;2,2;354,0;6,7;1621,85;0,0;
03/02/2021;1800;29,9;30,4;29,3;44,0;47,0;43,0;16,5;17,0;16,0;915,2;916,0;915,1;2,5;360,0;7,3;1525,90;0,0;
03/02/2021;1900;29,9;30,2;29,5;43,0;46,0;42,0;16,2;16,7;15,6;914,3;915,2;914,3;2,5;255,0;7,1;1192,62;0,0;
03/02/2021;2000;30,1;30,9;29,6;42,0;45,0;41,0;15,8;16,7;15,7;913,9;914,3;913,9;2,0;285,0;5,0;1298,22;0,0;
03/02/2021;2100;29,7;31,0;29,7;43,0;44,0;39,0;15,6;16,5;15,2;914,2;914,4;913,8;2,1;257,0;4,1;946,45;0,0;
03/02/2021;2200;22,7;29,7;22,7;78,0;79,0;43,0;18,6;19,0;15,7;915,2;915,2;914,0;3,0;66,0;6,9;67,26;1,0;
03/02/2021;2300;22,9;23,6;22,2;73,0;79,0;72,0;17,8;19,1;17,5;916,2;916,2;915,2;1,9;51,0;6,9;;0,8;
04/02/2021;0000;22,2;23,0;21,9;85,0;85,0;73,0;19,6;19,6;18,0;917,1;917,1;916,2;1,9;302,0;6,0;;0,6;
04/02/2021;0100;21,6;22,2;21,5;88,0;88,0;85,0;19,5;19,9;19,2;917,9;917,9;917,1;1,3;242,0;5,3;;0,0;
04/02/2021;0200;21,2;21,9;21,2;91,0;91,0;86,0;19,6;19,6;19,3;918,5;918,9;917,8;1,0;136,0;3,1;;3,0;
04/02/2021;0300;20,5;21,2;20,4;92,0;92,0;91,0;19,1;19,8;19,0;917,7;918,8;917,7;1,2;182,0;5,9;;7,2;
04/02/2021;0400;20,7;20,7;20,4;90,0;92,0;90,0;18,9;19,3;18,8;916,7;917,7;916,7;0,6;129,0;3,6;;0,2;
04/02/2021;0500;21,0;21,0;20,5;88,0;90,0;87,0;18,8;19,0;18,6;915,8;916,7;915,8;1,6;70,0;3,4;;0,0;
04/02/2021;0600;20,8;21,0;20,8;86,0;88,0;86,0;18,5;18,9;18,5;915,4;915,8;915,4;1,6;81,0;3,6;;0,0;
04/02/2021;0700;20,7;20,9;20,7;87,0;88,0;85,0;18,4;18,6;18,2;915,5;915,5;915,3;1,0;83,0;3,3;;0,0;
04/02/2021;0800;20,7;20,9;20,2;85,0;88,0;84,0;18,2;18,4;18,1;915,5;915,5;915,3;1,1;81,0;2,6;;0,0;
04/02/2021;0900;20,8;21,1;20,7;84,0;85,0;82,0;18,0;18,1;17,8;915,7;915,7;915,5;1,1;82,0;3,2;;0,0;
04/02/2021;1000;21,4;21,4;20,6;86,0;88,0;82,0;18,9;18,9;17,8;916,7;916,7;915,7;1,0;62,0;3,8;100,81;0,0;
04/02/2021;1100;22,4;22,5;21,4;83,0;86,0;82,0;19,3;19,5;18,7;917,2;917,2;916,7;1,7;360,0;4,3;565,97;0,0;
04/02/2021;1200;23,5;24,2;22,4;74,0;83,0;72,0;18,6;19,5;18,5;917,4;917,4;917,2;2,4;334,0;6,7;1725,64;0,0;
04/02/2021;1300;24,8;25,5;23,5;69,0;75,0;68,0;18,7;20,0;18,6;917,5;917,6;917,4;2,1;15,0;6,3;2053,76;0,0;
04/02/2021;1400;26,9;27,7;24,6;62,0;71,0;59,0;19,0;19,6;18,1;917,3;917,5;917,2;2,7;319,0;5,7;2842,38;0,0;
04/02/2021;1500;28,5;28,5;26,6;54,0;66,0;53,0;18,3;20,3;17,6;916,6;917,3;916,6;2,7;340,0;7,2;3718,75;0,0;
04/02/2021;1600;28,1;29,2;27,6;57,0;60,0;52,0;18,7;19,3;17,7;915,7;916,6;915,7;2,3;315,0;6,3;2988,11;0,0;
04/02/2021;1700;26,5;30,4;26,5;64,0;64,0;48,0;19,1;19,5;17,6;914,7;915,7;914,7;4,5;278,0;11,6;2444,52;0,0;
04/02/2021;1800;29,4;29,4;26,6;55,0;64,0;55,0;19,3;20,2;18,4;913,6;914,7;913,5;3,0;275,0;11,6;3267,20;0,0;
04/02/2021;1900;29,8;29,8;28,0;50,0;58,0;50,0;18,1;19,4;17,4;913,1;913,6;913,1;1,4;283,0;5,9;2185,91;0,0;
04/02/2021;2000;30,1;30,7;29,2;46,0;49,0;44,0;17,1;18,1;16,6;912,6;913,1;912,5;2,7;270,0;5,9;2232,08;0,0;
04/02/2021;2100;28,0;30,5;28,0;55,0;55,0;43,0;18,1;18,1;16,1;912,4;912,6;912,2;1,9;266,0;5,8;862,12;0,0;
04/02/2021;2200;27,1;28,0;27,1;52,0;55,0;50,0;16,5;18,1;15,9;912,6;912,6;912,1;0,5;318,0;5,1;76,44;0,0;
04/02/2021;2300;26,6;27,1;26,5;56,0;56,0;52,0;17,0;17,0;16,4;913,8;913,8;912,6;0,7;241,0;2,8;;0,0;
05/02/2021;0000;25,9;26,7;25,8;63,0;64,0;56,0;18,3;18,4;17,0;913,9;914,0;913,8;0,7;242,0;2,7;;0,0;
05/02/2021;0100;25,0;26,0;25,0;75,0;75,0;63,0;20,3;20,3;18,3;914,7;914,7;913,9;0,9;206,0;3,4;;0,0;
05/02/2021;0200;25,0;25,0;24,7;74,0;77,0;74,0;20,1;20,4;20,1;914,8;914,9;914,7;0,8;257,0;2,3;;0,0;
05/02/2021;0300;24,3;25,0;24,3;76,0;76,0;73,0;19,8;20,2;19,6;914,4;914,9;914,4;0,0;217,0;3,3;;0,0;
05/02/2021;0400;23,9;24,6;23,9;78,0;78,0;74,0;19,8;20,1;19,7;913,9;914,4;913,9;0,0;236,0;1,8;;0,0;
05/02/2021;0500;24,0;24,0;23,8;76,0;78,0;76,0;19,6;19,9;19,6;913,3;913,9;913,3;0,5;251,0;1,6;;0,0;
05/02/2021;0600;23,5;24,0;23,5;79,0;79,0;76,0;19,5;19,6;19,4;912,2;913,3;912,2;0,3;216,0;1,8;;0,0;
05/02/2021;0700;23,0;23,5;23,0;82,0;82,0;78,0;19,7;19,7;19,5;911,8;912,2;911,8;0,0;170,0;2,1;;0,0;
05/02/2021;0800;22,8;23,1;22,8;83,0;83,0;81,0;19,7;19,8;19,6;912,6;912,6;911,8;0,4;192,0;2,3;;0,0;
05/02/2021;0900;22,7;22,8;22,4;81,0;83,0;81,0;19,4;19,6;19,3;912,9;912,9;912,6;0,2;301,0;1,6;;0,0;
